author,title,text
中里介山,中里介山/大菩薩峠 25 みちりやの巻,言葉の調子だってその通り、茂太郎に対して親切な姉様ぶりといったような気位が、少しも乱れてはおりません。
中里介山,中里介山/大菩薩峠 31 勿来の巻,「どうれ」
宮本百合子,宮本百合子/祖母のために,充分生きた魂の自然な離脱、休安という感に打れた。
佐左木俊郎,佐左木俊郎/首を失った蜻蛉,厭がってヒンヒンと鳴いては後去りする豚を無理矢理に枠の中に引っ張り込んで繋ぐ……、尚も悲鳴を上げて泣き続けているのに、大きな薪割様の刃物で、ガンと額に一撃を喰わせる……、するとその額から鮮血が、弾かれたように迸り出て、四辺のものが紅に染められる。
楠山正雄,楠山正雄/家なき子 02 （下）,わたしたちのかくしに十七フランの金がなかったらどうしよう。
北原白秋,北原白秋/フレップ・トリップ,」
太宰治,太宰治/グッド・バイ,いるはずが無い。
宮本百合子,宮本百合子/日記 03 一九一六年（大正五年）,夜千葉先生へ御手紙をかき文科会雑誌をのぞいたほかのを皆御返しする。
林不忘,林不忘/巷説享保図絵,「は」
豊島与志雄,豊島与志雄/裸木,何でも硝子と硝子とを密着さして空気の流動を防いで、その硝子器の中で血液中の酸素を調べたりなんかする実験なんだ。
岡本綺堂,岡本綺堂/半七捕物帳 47 金の蝋燭,男が何かにつまずいてばったり倒れたところを、二人がすぐに取り押えました。
戸坂潤,戸坂潤/思想としての文学,シェストーフの哲学が即ちそのまま文学である所に、シェストーフ的なものの穴埋め材料としての特色があったのだ。
海野十三,海野十三/火星兵団,相手が離れないと見ると、そのままずるずると相手をひきずって、岩の先の方へ――。
海野十三,海野十三/蠅男,「うわーッ、ウーム」
坂口安吾,坂口安吾/安吾人生案内 08 その八　安吾愛妻物語/安吾人生案内 08 その八　安吾愛妻物語,若い青年の議論が、どの程度彼の身についたものかは、声で一番よく分るものです。
豊島与志雄,豊島与志雄/ジャン・クリストフ 06 第四巻　反抗,かくて、クリストフを支持してやり得たかもしれない男らしい朗らかな最後の友情は、深淵の中に没してしまったのだった。
グリム兄弟,グリム/白雪姫,第五の小人がいいました。
葉山嘉樹,葉山嘉樹/海に生くる人々,そして「特に今日は休暇を与える」といったことを伝えた。
ユゴー,ヴィクトル・ユゴー/レ・ミゼラブル 08 第五部　ジャン・ヴァルジャン,勘定場のためにも叙情詩的な血が流された。
斎藤茂吉,斎藤茂吉/南京虫日記,けふ媼が一しよに行つて呉れるといふので、第三第四の候補の部屋をたづねて談合したがどうも煮え切らない。
堀辰雄,堀辰雄/美しい村,私はちょっとの間、それから受けた異様な印象に戸惑いした。
神西清,神西清/熊 笑劇　一幕,助けてくれえ――と、わめきたくなるんだ。
大倉燁子,大倉燁子/深夜の客,盗んで逃げる積りだろうッて、そして最後には、氏より育ちというがやはり両親が両親だからなアって云いました。
泉鏡花,泉鏡花/半島一奇抄,――御都合で、今日、御案内かたがた、手前も拝見をしましても……」
豊島与志雄,豊島与志雄/幻の彼方,順造は怪しい心地で起き上った。
三好十郎,三好十郎/肌の匂い,小松と言う旧子爵家の次女として育つた娘で、二十二才だと言うが、身体つきや態度は、まだ少女に近い。
森鴎外,森鴎外/即興詩人,部屋に入りて見れば、さまで見苦しからず。
国枝史郎,国枝史郎/神州纐纈城,顔を直してくだされ」
豊島与志雄,豊島与志雄/田原氏の犯罪,「大変真面目な顔をしていた。
楠山正雄,楠山正雄/家なき子 01 （上）,わたしはぞっとした。
宮本百合子,宮本百合子/道標,それ以上をもとめないこころもちで、伸子は、アストージェンカの、板囲いをはいって行き、太った住宅管理人が、山羊外套の肩にトランクをかついで運び終るのを待って、ルケアーノフのクワルティーラへのぼって行った。
有島武郎,有島武郎/星座,それだけのことだった。
与謝野晶子,与謝野晶子/晶子詩篇全集,×
林不忘,林不忘/丹下左膳 03 日光の巻,失礼ながら座をはずしまする。
岸田国士,岸田国士/髪の毛と花びら,一週間はすぎた。
浜尾四朗,浜尾四郎/殺人鬼/殺人鬼,「僕は死体を今調べて見たが、死体にはそんなものは一つもない。
蘭郁二郎,蘭郁二郎/夢鬼,歩き廻ったせいか、額に、脂汗の浮くのを覚えた。
菊池寛,菊池寛/奇巌城 アルセーヌ・ルパン,「あら！お母様よ……」
井上円了,井上円了/欧米各国　政教日記,ゆえに、西洋人の評論ことごとく信を置くべからず。
戸坂潤,戸坂潤/現代哲学講話,――常識は玉石混淆の知識であるが、常識をそのまま信用することは決して優れた常識ではない。
宮本百合子,宮本百合子/獄中への手紙 07 一九四〇年（昭和十五年）,それを貰いました。
宮本百合子,宮本百合子/渋谷家の始祖,正隆は、第一、何故自分が除ねられて、あんな真田が選ばれたのか、その理由を知らないでは納得出来ない心持がした。
伊藤野枝,伊藤野枝/科学の不思議,きのこには、これは食べられる、これは食べられないと云ふしるしが附いてゐませんから、食用｜蕈と、有毒蕈とを見分ける事は専門家でない人には出来ない事です。
菊池寛,菊池寛/桶狭間合戦,後永禄五年五月、水野信元のとりなしで信長と清須城に会して連合を約し、幼少から隠忍した甲斐あって次第に勢を伸す基礎を得た。
ポー,ポー/病院横町の殺人犯,人間の毛ではないね。
夢野久作,夢野久作/難船小僧,「船がチットも進まんチウて一等運転手が訴えて来おるんだ」
豊島与志雄,豊島与志雄/女心の強ければ,はっきり言って下さい。
小林多喜二,小林多喜二/蟹工船,同じ蟹つぶしをしていながら、「船員に負けた」となると、（自分の儲けになる仕事でもないのに）漁夫や雑夫は「何に糞ッ！」という気になる。
夏目漱石,夏目漱石/三四郎,向こうから二、三人連の観覧者が来る。
吉川英治,吉川英治/三国志　04　草莽の巻　,長安大乱のなかで死んだ貂蝉があきらめきれなかった。
吉川英治,吉川英治/宮本武蔵　05　風の巻　,しかし、光広の不興げな顔は、寒さと併せて、いとど苦々しく、
有島武郎,有島武郎/或る女 1（前編）,その中からは故郷を思い出させるようないろいろな物が出て来た。
宮本百合子,宮本百合子/朝の風,幾度か苦しい気持になりながら、それでもサヨは一つ住居に住みとおして、時間のゆとりのあるつとめの傍ら少しずつ洋画の修業をやり直しはじめていた。
中里介山,中里介山/大菩薩峠 10 市中騒動の巻,お角は坐り込んで、ことわりもなしにお絹の煙管を借りて煙草を一ぷくつけた時に、お絹はさいぜんの証文を取り出しました。
竹久夢二,竹久夢二/砂がき,「今夜は何処へ泊るんだね」
夏目漱石,夏目漱石/坑夫,「亀の甲より年の功と云うことがあるだろう。
三遊亭円朝,三遊亭円朝/塩原多助一代記,角「夕景から行って模様を見たいな」
豊島与志雄,豊島与志雄/レ・ミゼラブル 07 第四部　叙情詩と叙事詩　プリューメ街の恋歌とサン・ドゥニ街の戦歌,また往来で、孤立してる兵や区役所に行く国民兵らの武器を奪った。
ロラン,ロラン/ジャン・クリストフ 05 第三巻　青年,この力が、彼のものであった。
海野十三,海野十三/十八時の音楽浴,「わしはいやだ」
岸田国士,岸田国士/温室の前,牧子あたくしにはわからないつて、断りましたの。
直木三十五,直木三十五/三人の相馬大作,（飯を食ってだ）
島崎藤村,島崎藤村/夜明け前 01 第一部上,銭相場引き上げに続いて急激な諸物価騰貴をひき起こした横浜貿易の取りざたほど半蔵らの心をいらいらさせるものもない。
三好十郎,三好十郎/疵だらけのお秋,僕は、そのためなら、もう、命を投出してゐるんです。
海野十三,海野十三/蠅男,部屋のなかには、誰の姿も見えず、ただ大きなトランクだけがポツンと置き放されてあった。
夏目漱石,夏目漱石/野分,――君、背の高い、ひょろ長い人だぜ」
島崎藤村,島崎藤村/夜明け前 01 第一部上,誇るべき伝統もなく、そうかと言って煩わされやすい過去もなかった。
